Year,Yearly Rank,Source,Prefix,CH,40,10,PK,High,Verified,Artist,Artist Inverted,Featured,UnFeatured,Album,B-Side,Track,Time,Time Source,explicit,Time (Album),Artist ID,SYMBL,ReIssue,Label/Number,Media,Stereo (55-68),Pic Sleeve,Genre,Comments,Written By,Temp 1,Date Entered,Date Peaked,1st Week,2nd Week,3rd Week,4th Week,5th Week,6th Week,7th Week,8th Week,9th Week,10th Week,11th Week,12th Week,13th Week,14th Week,15th Week,16th Week,17th Week,18th Week,19th Week,20th Week,21st Week,22nd Week,23rd Week,24th Week,25th Week,26th Week,27th Week,28th Week,29th Week,30th Week,31st Week,32nd Week,33rd Week,34th Week,35th Week,36th Week,37th Week,38th Week,39th Week,40th Week,41st Week,42nd Week,43rd Week,44th Week,45th Week,46th Week,47th Week,48th Week,49th Week,50th Week,51st Week,52nd Week,53rd Week,54th Week,55th Week,56th Week,57th Week,58th Week,59th Week,60th Week,61st Week,62nd Week,63rd Week,64th Week,65th Week,66th Week,67th Week,68th Week,69th Week,70th Week,71st Week,72nd Week,73rd Week,74th Week,75th Week,76th Week,77th Week,78th Week,79th Week,80th Week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,112,a,1982_112,12,6,0,2,17,p,Kenny Loggins,"Loggins, Kenny",With Steve Perry,,High Adventure - Columbia TC-38127,The More We Try (Loggins),Don't Fight It,3:30,,,,,,,Columbia 18-03270,45s,--,,Rock,,"Kenny Loggins, Steve Perry, Dean Pitchford",695,8/28/1982,10/23/1982,77,66,51,43,34,26,23,20,17,17,76,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,113,a,1982_113,13,8,0,4,18,p,Alabama,Alabama,,,Mountain Music - RCA AHL1-4229,Lovin' You Is Killin' Me,Take Me Down,3:49,,,,,,,RCA 13210,45s,--,n,Country,,"Mark Gray, J.P. Pennington",858,5/22/1982,7/3/1982,69,56,33,27,22,20,18,18,18,18,44,59,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,114,a,1982_114,17,9,0,3,18,p,"Crosby, Stills & Nash","Crosby, Stills & Nash",,,Daylight Again - Atlantic 19360,Into The Darkness,Southern Cross,3:55,,,,,,,Atlantic 7-89969,45s,--,,Rock,,"Michael Curtis, Richard Curtis, Stephen Stills",994,9/18/1982,11/20/1982,69,62,45,36,32,28,25,23,20,18,18,18,42,49,84,84,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,115,a,1982_115,15,8,0,2,18,x,"Beach Boys, The","Beach Boys, The",,,Ten Years Of Harmony (Caribou Z2X-37445),Don't Go Near The Water,Come Go With Me,2:06,45,,,,,,Caribou 5-02633,45s,--,n,Rock,,Clarence E. Quick,769,11/21/1981,1/30/1982,89,77,62,41,34,30,30,24,21,19,18,18,56,94,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,116,a,1982_116,15,7,0,2,18,,Jermaine Jackson,"Jackson, Jermaine",,,,Maybe Next Time,Let Me Tickle Your Fancy,3:45,,,,,,,Motown 1628,45s,--,,Rock,,"Jermaine Jackson, Paul Jackson, Marilyn McLeod, Pam Sawyer",829,7/24/1982,9/25/1982,75,63,51,47,36,30,27,24,20,18,18,49,77,87,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,117,a,1982_117,13,6,0,2,18,p,Le Roux,Le Roux,,,Last Safe Place - RCA AFL1-4195,Can't You See It In My Eyes,Nobody Said It Was Easy (Lookin' For The Lights),3:30,,,,,,,RCA 13059,45s,--,,Rock,,Tony Haselden,721,2/13/1982,4/17/1982,85,72,61,50,41,35,26,21,20,18,18,85,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,118,a,1982_118,14,8,0,1,18,,Dan Fogelberg,"Fogelberg, Dan",,,The Innocent Age,The Sand And The Foam,Run For The Roses,4:16,,,,,,,Full Moon 02821,45s,--,,Rock,,Dan Fogelberg,841,4/3/1982,5/29/1982,65,56,46,38,26,21,21,19,18,21,23,73,87,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,119,a,1982_119,20,11,0,5,19,,Michael Murphey,"Murphey, Michael",,,Michael Martin Murphey,Crystal,What's Forever For,2:52,,,,,,,Liberty 1466,45s,--,,Country,,Rafe Van Hoy,1134,7/24/1982,10/9/1982,89,76,63,56,49,35,31,28,24,22,22,19,19,19,19,19,66,88,97,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,120,a,1982_120,14,9,0,3,19,p,Journey,Journey,,,Escape - Columbia TC-37408,La Raza Del Sol,Still They Ride,3:45,,,,,,,Columbia 18-02883,45s,--,y,Rock,,"Jonathan Cain, Steve Perry, Neal Schon",897,5/22/1982,7/17/1982,72,58,49,34,30,27,24,20,19,19,19,39,57,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,121,a,1982_121,18,12,0,2,19,p,Karla Bonoff,"Bonoff, Karla",,,Wild Heart Of The Young - Columbia FC-37444,Dream,Personally,3:33,,,,,,,Columbia 18-02805,45s,--,y,Rock,,Paul Kelly,1162,5/1/1982,8/7/1982,79,68,59,53,45,40,36,32,29,25,22,22,20,20,19,19,35,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,122,a,1982_122,17,8,0,3,20,p,Billy Joel,"Joel, Billy",,,The Nylon Curtain - Columbia 38200,Laura,Pressure,3:15,,,,,,,Columbia 38-03244,45s,--,,Rock,,Billy Joel,877,9/25/1982,11/20/1982,72,51,44,37,33,29,25,22,20,20,20,54,73,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,123,a,1982_123,14,7,0,3,20,p,Joan Jett & The Blackhearts,"Jett, Joan, & The Blackhearts",,,Bad Reputation - Boardwalk NB1-33251,Victim Of Circumstance,Do You Wanna Touch Me (Oh Yeah),3:24,,,,,,,Boardwalk 11150-7,45s,--,,Rock,,"Garry Glitter, Mike Leander",835,7/31/1982,9/25/1982,69,56,48,41,37,32,29,25,20,20,20,46,78,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,124,a,1982_124,17,11,0,2,20,x,Ronnie Milsap,"Milsap, Ronnie",,,There's No Getting Over Me (RCA 1-4060),It Happens Every Time (I Think Of You),I Wouldn't Have Missed It For The World,3:31,45,,,,,,RCA 12342,45s,--,,Country,,"Kye Fleming, Dennis Morgan, Charles Quillen",968,10/24/1981,1/16/1982,85,75,65,52,44,40,36,30,27,23,23,22,20,20,27,40,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,125,a,1982_125,16,10,0,2,20,p,Rick Springfield,"Springfield, Rick",,,Working Class Dog (RCA AFL1-3697),Everybody's Girl,Love Is Alright Tonite,3:18,,,,,,,RCA 13008,45s,--,y,Rock,,Richard Springthorpe,872,12/5/1981,2/13/1982,84,60,49,40,40,35,30,26,24,22,20,20,36,72,76,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,126,a,1982_126,14,8,0,2,20,p,Rod Stewart,"Stewart, Rod",,,Tonight I'm Yours - Warner Bros. BSK-3602,"Tora, Tora, Tora (Out With The Boys)",Tonight I'm Yours (Don't Hurt Me),3:54,,,,,,,Warner Bros. 49886,45s,--,y,Rock,,"Jim Cregan, Kevin Savigar, Rod Stewart",793,1/23/1982,3/20/1982,74,59,43,34,27,24,22,21,20,20,31,92,94,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,127,a,1982_127,11,6,0,2,20,p,"Rolling Stones, The","Rolling Stones, The",,,Tattoo You - Rolling Stones COC-16052,Neighbours,Hang Fire,2:22,,,,,,,Rolling Stones 21300,45s,--,n,Rock,,"Mick Jagger, Keith Richards",649,3/20/1982,5/8/1982,78,67,45,38,30,24,22,20,20,55,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,128,a,1982_128,12,9,0,6,21,p,Rick Springfield,"Springfield, Rick",,,Success Hasn't Spoiled Me Yet - RCA AFL1-4125,How Do You Talk To Girls,What Kind Of Fool Am I,3:20,,,,,,,RCA 13245,45s,--,n,Rock,,Richard Springthorpe,840,6/5/1982,7/3/1982,57,51,31,24,21,21,21,21,21,21,36,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,129,a,1982_129,12,6,0,3,21,p,Rush,Rush,,,Signals (Mercury 1-4063),Vital Signs (Live),New World Man,3:44,,,,,,,Mercury 76179,45s,--,y,Rock,,"Geddy Lee, Alex Lifeson, Neil Peart",682,9/18/1982,10/30/1982,72,63,53,33,27,23,21,21,21,54,83,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,394,a,1974_394,7,0,0,1,76,t,"Peppers, The","Peppers, The",,,,Pinch Of Salt,Pepper Box,2:15,45,,,,I,,Event 213,45s,,,,,"Peter Arpadys, Mat Camison",120,3/9/1974,4/13/1974,96,91,86,79,77,76,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,395,a,1974_395,5,0,0,1,76,,Martha Reeves,Martha Reeves,,,Martha Reeves,Stand By Me,Power Of Love,3:05,,,,,,,MCA 40194,45,,,Rock,,"Kenny Gamble, Leon Huff, Joe Simon",91,3/30/1974,4/20/1974,92,86,79,76,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,396,a,1974_396,3,0,0,1,76,p,"Staple Singers, The","Staple Singers, The",,,City In The Sky - Stax STS-5515,Who Made The Man,My Main Man,2:08,,,,,,,Stax 0227,45s,,n,Gospel,,"Bettye Crutcher, Bobby Manuel, Larry Nix, Mack Rice",51,12/7/1974,12/21/1974,94,82,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,397,a,1974_397,7,0,0,1,77,,Millie Jackson,"Jackson, Millie",,,,In The Wash,How Do You Feel The Morning After,3:10,,,,,,,Spring 147,45,,,Rock,,"Raeford Gerald, Luther Lynch",96,6/8/1974,7/13/1974,99,95,92,87,78,77,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,398,a,1974_398,5,0,0,1,77,,Eagles,Eagles,,,On The Border - Asylum 1004,Good Day In Hell,James Dean,3:36,,,,,,,Asylum 45202,45,,,Rock,,"Jackson Browne, Don Henley, Glenn Frey, J.D. Souther",79,9/21/1974,10/12/1974,92,88,83,77,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,399,a,1974_399,4,0,0,1,77,,Billy Joel,"Joel, Billy",,,Piano Man,Ain't No Crime,Travelin' Prayer,3:03,,,,,,,Columbia 10015,45,,,Rock,,Billy Joel,58,8/17/1974,8/31/1974,87,82,77,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,400,a,1974_400,4,0,0,1,78,,Johnnie Taylor,"Taylor, Johnnie",,,,At Night Time (My Pillow Tells A Tale On Me),I've Been Born Again,3:18,,,,,,,Stax 0208,45,,n,Rock,,"Don Davis, James Dean",69,6/29/1974,7/13/1974,89,81,78,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,401,a,1974_401,3,0,0,1,78,,B.B. King,"King, B.B.",,,,Oh To Me,Who Are You,3:37,,,,,,,ABC 11433,45,,n,Blues,,Dave Crawford,39,6/8/1974,6/15/1974,87,78,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,402,a,1974_402,7,0,0,2,79,,"Staple Singers, The","Staple Singers, The",,,,That's What Friends Are For,City In The Sky,3:40,,,,,,,Stax 0215,45s,,n,Gospel,,"Charlie Chalmers, Sandra Chalmers, Donna Rhodes",108,8/17/1974,9/7/1974,89,85,81,79,79,94,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,403,a,1974_403,7,0,0,1,79,,New York City,New York City,,,,Set The Record Straight,"Quick, Fast, In A Hurry",2:36,,,,,,,Chelsea 150,45s,,,Rock,,"Thom Bell, Linda Creed",95,2/2/1974,3/9/1974,98,93,88,81,80,79,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,404,a,1974_404,7,0,0,1,79,t,Fanny,Fanny,,,,The First Time,I've Had It,2:59,45,,,,,,Casablanca 9,45s,,,Rock,,"Carl Bonura, Raymond Ceroni",88,6/8/1974,7/6/1974,100,89,86,80,79,95,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,405,a,1974_405,5,0,0,1,79,,Gene Cotton,"Cotton, Gene",,,,Mrs. Oliver,Sunshine Roses,3:17,,,,,,,Myrrh 137,45,,,Rock,,Gene Cotton,90,11/16/1974,12/14/1974,92,82,82,80,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,406,a,1974_406,4,0,0,1,79,,Wednesday,Wednesday,,,,Taking Me Home,Teen Angel,2:20,,,,,,,Sussex 515,45,,n,,,"Jean Surrey, Red Surrey",69,5/11/1974,5/25/1974,89,81,79,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,407,a,1974_407,10,0,0,1,80,t,Lou Christie,"Christie, Lou",,,,Saddle The Wind,Beyond The Blue Horizon,3:30,45,,,,,,Three Bros. 402,45s,,,Rock,,"W. Frankie Harling, Leo Robins, Richard Whiting",119,2/16/1974,3/9/1974,97,93,88,80,92,92,84,84,81,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,408,a,1974_408,8,0,0,1,80,t,Paul Anka,"Anka, Paul",,,,Flashback,Let Me Get To Know You,3:06,45,,,,,,Fame 345,45s,,n,Rock,,Paul Anka,108,1/5/1974,2/16/1974,99,94,89,86,83,82,80,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,409,a,1974_409,6,0,0,1,80,,Harold Melvin and the Blue Notes,"Melvin, Harold & The Blue Notes",,,,Let It Be You,Where Are All My Friends,3:25,,,,,,,Phil. Int'l. 3552,45,,,Rock,,"Victor Carstarphen, Gene McFadden, John Whitehead",69,11/9/1974,11/23/1974,96,85,80,97,90,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,410,a,1974_410,5,0,0,1,80,,Rick Derringer,"Derringer, Rick",,,,Slide On Over Slinky,Teenage Love Affair,2:38,,,,,,,Blue Sky 2572,45,,,Rock,,Rick Derringer,82,4/27/1974,5/18/1974,94,86,81,80,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,411,a,1974_411,4,0,0,1,80,p,Southcote,Southcote,,,,Right To The Top,She,2:34,,,,,,,Buddah 399,45,,,Rock,,Beau David,70,3/9/1974,3/23/1974,89,82,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
